Items,melt,flex,traction,COULEUR,I_CM,I_G,I_F,cendre,I1,I48
PP,48.91,152192.0,986.0,BK,HM,1,RP,2.4,1.0,0.84
PPH,31.0,150258.5,988.82,BK,HM,1,RP,3.0,0.88,0.84
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,48.0,168058.7,1089.4,BK,HM,1,RP,1.6,0.55,0.52
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,42.0,151018.2,1013.4,BK,HM,1,RP,1.8,0.62,0.52
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,35.72,156445.0,1031.0,BK,HM,1,RP,1.8,1.0,0.63
PPH,56.0,182952.6,1119.2,BK,HM,1,RP,2.36,0.55,0.5
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PPH,45.72,188914.0,1111.0,BK,HM,1,RP,1.9,1.0,0.48
PP,7.23,84762.94,647.28,BK,INJ,1,RP,2.68,10.42,9.2
PP,10.58,95255.0,690.0,BK,INJ,1,RP,2.0,11.0,10.03
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.31,308813.9,882.0,BK,INJ,1,RP,4.2,1.73,1.09
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,9.1,308370.9,870.36,BK,INJ,1,RP,3.56,1.8,1.8
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
HIPS,8.84,301234.0,892.0,BK,INJ,1,RP,4.3,2.0,1.48
-,8.84,293875.0,909.0,BK,INJ,1,RP,4.3,2.0,1.52
PPH,36.0,211132.1,1278.2,BK,HM,1,RP,3.45,0.67,0.51
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,35.0,214121.7,1295.2,BK,HM,1,RP,2.8,0.58,0.46
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,48.3,208822.6,1308.6,BK,HM,1,RP,1.66,0.6,0.62
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
HIPS,3.0,305761.9,1129.0,BK,X,1,RP,4.2,0.99,0.9
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,2.6,301992.8,1117.4,BK,X,1,RP,4.1,1.0,0.92
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.4,300326.2,1122.0,BK,X,1,RP,3.2,1.27,1.0
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.5,295719.6,1073.0,BK,X,1,RP,2.7,1.06,1.04
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
HIPS,3.14,300950.0,1110.0,BK,X,1,RP,3.6,1.0,0.96
PPH,128.0,213135.8,1215.6,BK,HM,1,RP,1.44,0.52,0.42
PPH,30.0,171351.2,1128.6,BK,HM,1,RP,1.9,0.56,0.48
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,28.0,176855.2,1164.2,BK,HM,1,RP,2.2,0.58,0.54
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,30.22,188050.0,1197.0,BK,HM,1,RP,2.2,1.0,0.5
PPH,31.0,215944.7,1297.6,BK,HM,1,RP,2.3,0.56,0.47
PP,34.0,167055.4,1123.0,BK,HM,1,RP,2.4,0.97,0.99
HIPS,9.1,303337.6,828.46,BK,INJ,1,RP,6.0,1.62,1.56
HIPS,9.6,312541.2,873.1,BK,INJ,1,RP,4.22,1.63,1.65
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.8,315415.0,931.12,BK,INJ,1,RP,4.3,1.11,1.05
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,8.2,294974.7,944.2,BK,INJ,1,RP,4.0,1.63,1.4
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
HIPS,9.96,306567.0,894.0,BK,INJ,1,RP,4.4,1.0,1.41
PP,28.0,138711.2,929.38,BK,INJ,1,RP,1.5,1.66,1.4
ABS,2.9,335868.4,1790.6,GREY,INJ,S,RP,1.7,2.9,2.7
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,340289.6,1811.0,GREY,INJ,S,RP,1.68,3.0,2.8
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,3.37,348736.8,1884.8,GREY,INJ,S,RP,2.3,2.7,2.34
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
ABS,2.98,341632.0,1829.0,GREY,INJ,S,RP,2.0,3.0,2.61
PP,36.4,196460.1,1093.8,BK,HM,1,RP,4.1,1.17,0.81
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,33.84,194664.0,1097.8,BK,HM,1,RP,4.1,1.19,1.1
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,32.75,194580.0,1098.0,BK,HM,1,RP,3.6,1.0,0.95
PP,34.0,167055.0,1123.0,BK,HM,1,RP,2.4,1.0,0.99
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,37.24,181361.0,1202.0,BK,HM,1,RP,1.7,1.0,0.62
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PPH,41.7,207555.0,1295.0,BK,HM,1,RP,2.2,1.0,0.52
PP,17.95,125727.0,1066.6,BK,INJ,1,RP,1.41,0.65,0.59
PP,22.54,131012.3,1112.8,BK,INJ,1,RP,1.03,0.58,0.54
PP,24.0,129053.1,1056.52,BK,INJ,1,RP,0.91,0.7,0.57
PPH,36.0,179412.3,1268.0,BK,HM,1,RP,2.32,0.64,0.5
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,35.0,155374.2,1140.4,BK,HM,1,RP,2.2,0.61,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,38.0,180277.1,1250.0,BK,HM,1,RP,3.1,0.55,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PP,16.0,134314.7,972.9,BK,INJ,1,RP,3.48,1.6,1.55
PP,25.0,186758.3,1255.6,BK,INJ,1,RP,1.1,0.57,0.49
PP,36.0,201741.7,1207.0,BK,INJ,1,RP,2.28,0.62,0.55
PP,36.0,203724.6,1219.4,BK,INJ,1,RP,1.61,0.57,0.53
PP,38.0,197367.5,1230.8,BK,INJ,1,RP,1.2,0.61,0.5
PPH,37.0,195286.4,1247.6,BK,HM,1,RP,1.73,0.53,0.48
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,38.0,205314.2,1285.0,BK,HM,1,RP,2.8,0.49,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,39.0,177244.2,1158.6,BK,HM,1,RP,2.9,0.6,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,49.0,193702.9,1239.2,BK,HM,1,RP,1.43,0.57,0.5
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
PPH,36.2,171688.0,1219.0,BK,HM,1,RP,2.3,1.0,0.49
HIPS,5.7,326344.9,1082.8,BK,X,1,RP,3.2,1.32,1.1
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,5.8,322734.9,1020.6,BK,X,1,RP,4.56,1.4,1.21
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,5.4,351092.5,1180.6,BK,X,1,RP,2.1,1.31,1.31
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,5.24,325481.7,1084.4,BK,X,1,RP,2.02,1.8,1.81
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,6.13,324718.0,1085.0,BK,X,1,RP,3.5,2.0,1.34
HIPS,8.0,285953.6,930.6,BK,X,1,RP,5.2,1.5,1.31
PP,35.0,181621.7,1136.4,BK,HM,1,RP,2.6,0.74,0.52
PP,61.0,181890.4,1007.16,BK,HM,1,RP,4.0,1.32,1.1
PP,43.84,177935.0,997.28,BK,HM,1,RP,3.7,1.23,0.97
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
PPH,43.43,192887.0,1233.0,BK,HM,1,RP,1.9,1.0,0.49
HIPS,7.4,309215.5,977.94,BK,X,1,RP,7.5,1.43,1.34
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.6,311537.5,987.85,BK,X,1,RP,7.3,1.45,1.36
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,6.6,319981.5,1069.2,BK,X,1,RP,5.43,1.41,1.4
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,6.0,316142.0,1008.9,BK,X,1,RP,5.0,1.37,1.26
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
HIPS,7.05,304783.0,1009.0,BK,X,1,RP,5.6,1.0,1.28
